,Time (seconds),f0,label
1749,42.7233956,381.7495290330657,action_2
1819,44.4319904,336.26167912858915,action_2
1820,44.45569370000001,504.6223705595879,action_2
1821,44.4810762,501.42102497660204,action_2
1822,44.5036902,332.0445092313587,action_2
1823,44.52970120000001,155.90232787000357,action_2
1824,44.5526958,255.9921302370324,action_2
1825,44.5787008,415.9761414553322,action_2
1826,44.602479,987.065170250386,action_2
1827,44.626824600000006,1358.5054000414934,action_2
1828,44.6506946,1108.6900613699863,action_2
1829,44.6756942,1285.5297540857594,action_2
1830,44.6998005,1536.6389454408936,action_2
1831,44.7246943,1402.3223905833584,action_2
1832,44.7479966,545.838138993796,action_2
1833,44.7733591,1102.1953588455478,action_2
1834,44.7959969,1101.863959790396,action_2
1835,44.82199620000001,418.66711142362635,action_2
1836,44.8461714,1748.4378132686313,action_2
1837,44.8711686,1214.8669140370507,action_2
1838,44.8943453,613.8257701852459,action_2
1839,44.920171,1509.745799374653,action_2
1840,44.9432831,1722.8103041590475,action_2
1841,44.9681695,1533.5479411828464,action_2
1842,44.99316760000001,1430.6924263699314,action_2
1843,45.0171671,324.555613756716,action_2
1844,45.0401614,863.7580095546112,action_2
1845,45.067167,730.4639685209956,action_2
1846,45.0891602,409.83217099794547,action_2
1847,45.1161745,1167.6999847493107,action_2
1848,45.1387944,694.9839498319858,action_2
1849,45.1637926,143.75676310082702,action_2
1850,45.1877956,439.52141094771997,action_2
1851,45.2127953,430.0615079382114,action_2
1852,45.23642279999999,435.770206600418,action_2
1853,45.2614424,422.8005365007677,action_2
1854,45.2844472,131.9764736028426,action_2
1855,45.31044770000001,111.74517054812357,action_2
1856,45.3344467,471.97034072564264,action_2
1857,45.3595972,460.4667278517821,action_2
1858,45.3825958,257.3659724719682,action_2
